review_id,employee_id,review_date,reviewer_id,performance_score,goals_met_pct,rating_label
440,1043,2024-12-31,1018,2.0,68.3,Below Expectations
441,1044,2023-12-31,1044,3.5,77.1,Exceeds Expectations
442,1044,2024-06-30,1044,2.8,100.0,Meets Expectations
443,1044,2024-12-31,1044,3.9,83.7,Exceeds Expectations
444,1045,2023-06-30,1040,2.7,84.8,Meets Expectations
445,1045,2023-12-31,1040,3.8,88.5,Exceeds Expectations
446,1045,2024-06-30,1040,3.5,68.3,Exceeds Expectations
447,1045,2024-12-31,1040,2.9,61.3,Meets Expectations
448,1046,2022-06-30,1037,2.7,90.5,Meets Expectations
449,1046,2022-12-31,1037,3.6,93.2,Exceeds Expectations
450,1046,2023-06-30,1037,3.5,79.6,Exceeds Expectations
451,1046,2023-12-31,1037,3.5,86.8,Exceeds Expectations
452,1046,2024-06-30,1037,3.6,89.4,Exceeds Expectations
453,1046,2024-12-31,1037,3.2,77.4,Meets Expectations
454,1047,2017-06-30,1005,3.8,89.3,Exceeds Expectations
455,1047,2017-12-31,1005,4.2,93.8,Exceeds Expectations
456,1047,2018-06-30,1005,3.3,88.0,Meets Expectations
457,1047,2018-12-31,1005,2.1,65.1,Below Expectations
458,1047,2019-06-30,1005,4.2,89.7,Exceeds Expectations
459,1047,2019-12-31,1005,3.1,84.2,Meets Expectations
460,1047,2020-06-30,1005,2.9,93.5,Meets Expectations
461,1047,2020-12-31,1005,3.5,78.5,Exceeds Expectations
462,1047,2021-06-30,1005,4.1,95.5,Exceeds Expectations
463,1047,2021-12-31,1005,2.8,63.4,Meets Expectations
464,1047,2022-06-30,1005,3.8,86.6,Exceeds Expectations
465,1047,2022-12-31,1005,3.2,78.1,Meets Expectations
466,1047,2023-06-30,1005,2.7,94.6,Meets Expectations
467,1048,2021-06-30,1003,3.6,77.5,Exceeds Expectations
468,1048,2021-12-31,1003,3.0,87.4,Meets Expectations
469,1048,2022-06-30,1003,3.5,60.3,Exceeds Expectations
470,1048,2022-12-31,1003,2.8,75.1,Meets Expectations
471,1048,2023-06-30,1003,5.0,83.3,Exceptional
472,1048,2023-12-31,1003,3.1,67.0,Meets Expectations
473,1048,2024-06-30,1003,4.1,90.8,Exceeds Expectations
474,1048,2024-12-31,1003,4.4,86.2,Exceeds Expectations
475,1049,2016-12-31,1008,2.9,60.9,Meets Expectations
476,1049,2017-06-30,1008,3.7,88.3,Exceeds Expectations
477,1049,2017-12-31,1008,2.2,84.2,Below Expectations
478,1049,2018-06-30,1008,3.2,95.2,Meets Expectations
479,1049,2018-12-31,1008,3.6,80.7,Exceeds Expectations
480,1049,2019-06-30,1008,3.2,64.4,Meets Expectations
481,1049,2019-12-31,1008,4.8,88.6,Exceptional
482,1049,2020-06-30,1008,3.4,100.0,Meets Expectations
483,1049,2020-12-31,1008,3.3,96.5,Meets Expectations
484,1049,2021-06-30,1008,4.2,87.4,Exceeds Expectations
485,1049,2021-12-31,1008,3.4,99.5,Meets Expectations
486,1050,2019-12-31,1025,3.5,74.0,Exceeds Expectations
487,1050,2020-06-30,1025,3.8,72.5,Exceeds Expectations
488,1050,2020-12-31,1025,2.8,100.0,Meets Expectations
489,1050,2021-06-30,1025,2.5,100.0,Meets Expectations
490,1050,2021-12-31,1025,2.9,87.2,Meets Expectations
491,1050,2022-06-30,1025,3.9,67.1,Exceeds Expectations
492,1050,2022-12-31,1025,3.6,96.6,Exceeds Expectations
493,1050,2023-06-30,1025,3.9,69.8,Exceeds Expectations
494,1050,2023-12-31,1025,4.2,81.4,Exceeds Expectations
495,1050,2024-06-30,1025,4.3,93.1,Exceeds Expectations
496,1050,2024-12-31,1025,4.1,69.2,Exceeds Expectations
497,1051,2022-12-31,1002,3.5,74.6,Exceeds Expectations
498,1051,2023-06-30,1002,4.3,72.1,Exceeds Expectations
499,1051,2023-12-31,1002,5.0,80.3,Exceptional
500,1051,2024-06-30,1002,4.5,79.2,Exceptional
501,1051,2024-12-31,1002,2.8,79.8,Meets Expectations
502,1052,2023-12-31,1005,3.4,80.8,Meets Expectations
503,1052,2024-06-30,1005,2.8,92.9,Meets Expectations
504,1052,2024-12-31,1005,4.3,86.4,Exceeds Expectations
505,1053,2018-06-30,1024,3.1,100.0,Meets Expectations
506,1053,2018-12-31,1024,4.6,61.1,Exceptional
507,1053,2019-06-30,1024,2.6,94.8,Meets Expectations
508,1053,2019-12-31,1024,3.6,80.0,Exceeds Expectations
509,1053,2020-06-30,1024,3.4,76.6,Meets Expectations
510,1053,2020-12-31,1024,3.2,85.7,Meets Expectations
511,1053,2021-06-30,1024,4.2,96.4,Exceeds Expectations
512,1053,2021-12-31,1024,3.3,84.8,Meets Expectations
513,1053,2022-06-30,1024,4.2,87.3,Exceeds Expectations
514,1053,2022-12-31,1024,3.9,80.0,Exceeds Expectations
515,1053,2023-06-30,1024,4.1,88.8,Exceeds Expectations
516,1053,2023-12-31,1024,3.4,93.4,Meets Expectations
517,1053,2024-06-30,1024,3.4,87.9,Meets Expectations
518,1053,2024-12-31,1024,3.4,74.1,Meets Expectations
519,1054,2020-12-31,1044,2.6,82.0,Meets Expectations
520,1054,2021-06-30,1044,3.2,100.0,Meets Expectations
521,1054,2021-12-31,1044,3.1,70.7,Meets Expectations
522,1054,2022-06-30,1044,2.7,72.8,Meets Expectations
523,1054,2022-12-31,1044,3.4,95.8,Meets Expectations
524,1054,2023-06-30,1044,3.3,62.1,Meets Expectations
525,1054,2023-12-31,1044,3.0,85.3,Meets Expectations
526,1054,2024-06-30,1044,3.8,76.4,Exceeds Expectations
527,1055,2017-06-30,1055,2.4,80.2,Below Expectations
528,1055,2017-12-31,1055,3.1,71.0,Meets Expectations
529,1055,2018-06-30,1055,3.1,93.2,Meets Expectations
530,1055,2018-12-31,1055,2.8,100.0,Meets Expectations
531,1055,2019-06-30,1055,3.7,100.0,Exceeds Expectations
532,1055,2019-12-31,1055,4.8,66.6,Exceptional
533,1055,2020-06-30,1055,3.8,54.7,Exceeds Expectations
534,1055,2020-12-31,1055,4.1,77.9,Exceeds Expectations
535,1055,2021-06-30,1055,4.0,100.0,Exceeds Expectations
536,1055,2021-12-31,1055,2.6,91.5,Meets Expectations
537,1055,2022-06-30,1055,4.1,76.8,Exceeds Expectations
538,1055,2022-12-31,1055,2.7,85.8,Meets Expectations
539,1055,2023-06-30,1055,2.5,78.5,Meets Expectations
540,1055,2023-12-31,1055,3.7,92.0,Exceeds Expectations
541,1055,2024-06-30,1055,3.9,86.0,Exceeds Expectations
542,1055,2024-12-31,1055,3.4,94.2,Meets Expectations
543,1056,2023-06-30,1008,3.0,92.8,Meets Expectations
544,1056,2023-12-31,1008,2.3,95.2,Below Expectations
545,1056,2024-06-30,1008,2.3,82.9,Below Expectations
546,1056,2024-12-31,1008,3.9,81.7,Exceeds Expectations
547,1057,2017-06-30,1013,2.8,93.7,Meets Expectations
548,1057,2017-12-31,1013,3.6,86.8,Exceeds Expectations
549,1057,2018-06-30,1013,3.5,98.1,Exceeds Expectations
550,1057,2018-12-31,1013,3.2,91.0,Meets Expectations
551,1057,2019-06-30,1013,2.7,89.3,Meets Expectations
552,1057,2019-12-31,1013,3.9,92.8,Exceeds Expectations
553,1057,2020-06-30,1013,3.1,98.6,Meets Expectations
554,1057,2020-12-31,1013,4.3,98.3,Exceeds Expectations
555,1057,2021-06-30,1013,3.4,89.9,Meets Expectations
556,1057,2021-12-31,1013,2.6,90.6,Meets Expectations
557,1057,2022-06-30,1013,3.1,66.8,Meets Expectations
558,1057,2022-12-31,1013,3.0,60.8,Meets Expectations
559,1057,2023-06-30,1013,4.2,91.6,Exceeds Expectations
560,1057,2023-12-31,1013,3.8,92.0,Exceeds Expectations
561,1057,2024-06-30,1013,4.6,73.2,Exceptional
562,1057,2024-12-31,1013,3.6,81.7,Exceeds Expectations
563,1058,2016-12-31,1058,3.0,84.3,Meets Expectations
564,1058,2017-06-30,1058,3.4,82.5,Meets Expectations
565,1058,2017-12-31,1058,3.1,94.5,Meets Expectations
566,1058,2018-06-30,1058,2.9,76.4,Meets Expectations
567,1058,2018-12-31,1058,3.1,92.5,Meets Expectations
568,1058,2019-06-30,1058,3.4,70.9,Meets Expectations
569,1058,2019-12-31,1058,3.4,99.3,Meets Expectations
570,1058,2020-06-30,1058,3.4,100.0,Meets Expectations
571,1058,2020-12-31,1058,3.6,62.2,Exceeds Expectations
572,1058,2021-06-30,1058,3.5,98.1,Exceeds Expectations
573,1058,2021-12-31,1058,4.7,83.4,Exceptional
574,1058,2022-06-30,1058,3.9,100.0,Exceeds Expectations
575,1058,2022-12-31,1058,3.0,69.8,Meets Expectations
576,1058,2023-06-30,1058,2.5,100.0,Meets Expectations
577,1058,2023-12-31,1058,3.8,75.8,Exceeds Expectations
578,1058,2024-06-30,1058,2.8,91.7,Meets Expectations
579,1058,2024-12-31,1058,5.0,87.1,Exceptional
580,1059,2021-06-30,1018,3.6,80.7,Exceeds Expectations
581,1059,2021-12-31,1018,4.4,80.2,Exceeds Expectations
582,1059,2022-06-30,1018,3.9,95.7,Exceeds Expectations
583,1059,2022-12-31,1018,3.7,91.8,Exceeds Expectations
584,1059,2023-06-30,1018,2.2,81.9,Below Expectations
585,1059,2023-12-31,1018,2.9,86.7,Meets Expectations
586,1060,2021-12-31,1020,3.6,88.9,Exceeds Expectations
587,1060,2022-06-30,1020,4.5,60.6,Exceptional
588,1060,2022-12-31,1020,2.1,93.2,Below Expectations
589,1060,2023-06-30,1020,3.7,100.0,Exceeds Expectations
590,1060,2023-12-31,1020,3.5,96.4,Exceeds Expectations
591,1060,2024-06-30,1020,3.5,81.1,Exceeds Expectations
592,1060,2024-12-31,1020,2.2,73.9,Below Expectations
593,1061,2019-12-31,1028,3.3,83.2,Meets Expectations
594,1061,2020-06-30,1028,3.5,77.4,Exceeds Expectations
595,1061,2020-12-31,1028,4.5,88.5,Exceptional
596,1061,2021-06-30,1028,2.8,79.5,Meets Expectations
597,1061,2021-12-31,1028,4.0,79.5,Exceeds Expectations
598,1061,2022-06-30,1028,3.1,83.8,Meets Expectations
599,1061,2022-12-31,1028,2.5,94.7,Meets Expectations
600,1061,2023-06-30,1028,3.3,100.0,Meets Expectations
601,1061,2023-12-31,1028,3.4,82.7,Meets Expectations
602,1061,2024-06-30,1028,3.3,99.5,Meets Expectations
603,1061,2024-12-31,1028,3.4,94.6,Meets Expectations
604,1062,2022-06-30,1033,4.6,62.9,Exceptional
605,1062,2022-12-31,1033,3.5,82.1,Exceeds Expectations
606,1062,2023-06-30,1033,3.2,78.1,Meets Expectations
607,1062,2023-12-31,1033,2.5,86.3,Meets Expectations
608,1062,2024-06-30,1033,3.2,69.7,Meets Expectations
609,1062,2024-12-31,1033,3.7,80.7,Exceeds Expectations
610,1063,2024-06-30,1001,3.8,70.1,Exceeds Expectations
611,1063,2024-12-31,1001,3.0,92.8,Meets Expectations
612,1064,2017-06-30,1039,3.4,72.3,Meets Expectations
613,1064,2017-12-31,1039,3.2,90.7,Meets Expectations
614,1064,2018-06-30,1039,4.4,95.0,Exceeds Expectations
615,1064,2018-12-31,1039,3.0,63.2,Meets Expectations
616,1064,2019-06-30,1039,3.2,74.4,Meets Expectations
617,1064,2019-12-31,1039,2.7,90.4,Meets Expectations
618,1064,2020-06-30,1039,3.4,86.3,Meets Expectations
619,1064,2020-12-31,1039,4.1,85.9,Exceeds Expectations
620,1064,2021-06-30,1039,4.7,74.3,Exceptional
621,1064,2021-12-31,1039,4.2,72.6,Exceeds Expectations
622,1064,2022-06-30,1039,5.0,100.0,Exceptional
623,1064,2022-12-31,1039,3.6,94.8,Exceeds Expectations
624,1064,2023-06-30,1039,2.3,74.9,Below Expectations
625,1064,2023-12-31,1039,3.2,75.1,Meets Expectations
626,1064,2024-06-30,1039,3.6,94.5,Exceeds Expectations
627,1064,2024-12-31,1039,3.9,93.3,Exceeds Expectations
628,1065,2015-12-31,1039,3.5,93.4,Exceeds Expectations
629,1065,2016-06-30,1039,3.7,93.3,Exceeds Expectations
630,1065,2016-12-31,1039,3.3,68.7,Meets Expectations
631,1065,2017-06-30,1039,3.2,67.1,Meets Expectations
632,1065,2017-12-31,1039,3.3,81.6,Meets Expectations
633,1065,2018-06-30,1039,3.5,86.0,Exceeds Expectations
634,1065,2018-12-31,1039,1.8,75.0,Below Expectations
635,1065,2019-06-30,1039,4.2,98.4,Exceeds Expectations
636,1065,2019-12-31,1039,3.2,100.0,Meets Expectations
637,1065,2020-06-30,1039,1.8,94.4,Below Expectations
638,1065,2020-12-31,1039,3.4,76.1,Meets Expectations
639,1065,2021-06-30,1039,4.3,65.8,Exceeds Expectations
640,1065,2021-12-31,1039,3.7,57.0,Exceeds Expectations
641,1065,2022-06-30,1039,3.2,94.3,Meets Expectations
642,1065,2022-12-31,1039,3.0,62.7,Meets Expectations
643,1065,2023-06-30,1039,3.9,100.0,Exceeds Expectations
644,1065,2023-12-31,1039,2.4,65.9,Below Expectations
645,1065,2024-06-30,1039,3.4,100.0,Meets Expectations
646,1065,2024-12-31,1039,3.6,64.1,Exceeds Expectations
647,1066,2017-06-30,1044,4.5,68.5,Exceptional
648,1066,2017-12-31,1044,3.5,92.9,Exceeds Expectations
649,1066,2018-06-30,1044,3.8,98.0,Exceeds Expectations
650,1066,2018-12-31,1044,2.7,87.0,Meets Expectations
651,1066,2019-06-30,1044,2.7,92.8,Meets Expectations
652,1066,2019-12-31,1044,3.8,84.7,Exceeds Expectations
653,1066,2020-06-30,1044,3.8,100.0,Exceeds Expectations
654,1066,2020-12-31,1044,2.9,90.4,Meets Expectations
655,1066,2021-06-30,1044,3.3,98.1,Meets Expectations
656,1066,2021-12-31,1044,3.3,79.8,Meets Expectations
657,1066,2022-06-30,1044,4.1,92.2,Exceeds Expectations
658,1066,2022-12-31,1044,4.2,99.1,Exceeds Expectations
659,1066,2023-06-30,1044,4.7,82.8,Exceptional
660,1066,2023-12-31,1044,4.6,62.2,Exceptional
661,1066,2024-06-30,1044,4.4,80.5,Exceeds Expectations
662,1066,2024-12-31,1044,2.5,82.8,Meets Expectations
663,1067,2020-06-30,1024,4.4,93.5,Exceeds Expectations
664,1067,2020-12-31,1024,4.5,85.2,Exceptional
665,1067,2021-06-30,1024,4.9,100.0,Exceptional
666,1067,2021-12-31,1024,3.8,91.9,Exceeds Expectations
667,1067,2022-06-30,1024,3.0,90.3,Meets Expectations
668,1067,2022-12-31,1024,3.3,80.2,Meets Expectations
669,1067,2023-06-30,1024,4.1,94.6,Exceeds Expectations
670,1067,2023-12-31,1024,3.2,84.9,Meets Expectations
671,1067,2024-06-30,1024,2.8,79.7,Meets Expectations
672,1067,2024-12-31,1024,3.0,100.0,Meets Expectations
673,1068,2023-06-30,1058,2.9,100.0,Meets Expectations
674,1068,2023-12-31,1058,3.7,100.0,Exceeds Expectations
675,1068,2024-06-30,1058,3.5,70.6,Exceeds Expectations
676,1068,2024-12-31,1058,2.4,80.0,Below Expectations
677,1069,2017-06-30,1023,2.8,100.0,Meets Expectations
678,1069,2017-12-31,1023,3.6,100.0,Exceeds Expectations
679,1069,2018-06-30,1023,2.5,57.2,Meets Expectations
680,1069,2018-12-31,1023,2.2,76.6,Below Expectations
681,1069,2019-06-30,1023,3.3,71.8,Meets Expectations
682,1069,2019-12-31,1023,4.2,90.3,Exceeds Expectations
683,1069,2020-06-30,1023,4.2,74.0,Exceeds Expectations
684,1069,2020-12-31,1023,3.2,91.2,Meets Expectations
685,1069,2021-06-30,1023,3.8,82.1,Exceeds Expectations
686,1069,2021-12-31,1023,3.4,65.7,Meets Expectations
687,1069,2022-06-30,1023,3.2,84.0,Meets Expectations
688,1069,2022-12-31,1023,4.6,81.1,Exceptional
689,1069,2023-06-30,1023,2.6,93.7,Meets Expectations
690,1069,2023-12-31,1023,2.6,76.5,Meets Expectations
691,1069,2024-06-30,1023,3.0,74.3,Meets Expectations
692,1069,2024-12-31,1023,4.3,86.8,Exceeds Expectations
693,1070,2015-06-30,1007,2.7,99.7,Meets Expectations
694,1070,2015-12-31,1007,4.0,100.0,Exceeds Expectations
695,1070,2016-06-30,1007,3.9,69.8,Exceeds Expectations
696,1070,2016-12-31,1007,3.2,88.3,Meets Expectations
697,1070,2017-06-30,1007,3.0,100.0,Meets Expectations
698,1070,2017-12-31,1007,3.2,79.4,Meets Expectations
699,1070,2018-06-30,1007,4.3,97.0,Exceeds Expectations
700,1070,2018-12-31,1007,3.6,78.2,Exceeds Expectations
701,1070,2019-06-30,1007,4.2,84.4,Exceeds Expectations
702,1070,2019-12-31,1007,4.0,67.6,Exceeds Expectations
703,1070,2020-06-30,1007,3.5,82.9,Exceeds Expectations
704,1070,2020-12-31,1007,3.9,87.6,Exceeds Expectations
705,1070,2021-06-30,1007,3.2,84.5,Meets Expectations
706,1070,2021-12-31,1007,2.6,70.3,Meets Expectations
707,1070,2022-06-30,1007,2.4,94.5,Below Expectations
708,1070,2022-12-31,1007,3.5,65.1,Exceeds Expectations
709,1070,2023-06-30,1007,3.9,81.8,Exceeds Expectations
710,1070,2023-12-31,1007,4.6,89.9,Exceptional
711,1070,2024-06-30,1007,3.7,66.9,Exceeds Expectations
712,1070,2024-12-31,1007,2.1,74.2,Below Expectations
713,1071,2015-12-31,1008,2.8,84.1,Meets Expectations
714,1071,2016-06-30,1008,3.3,91.9,Meets Expectations
715,1071,2016-12-31,1008,3.1,72.9,Meets Expectations
716,1071,2017-06-30,1008,3.3,70.3,Meets Expectations
717,1071,2017-12-31,1008,4.5,64.0,Exceptional
718,1071,2018-06-30,1008,3.7,96.0,Exceeds Expectations
719,1071,2018-12-31,1008,4.1,90.0,Exceeds Expectations
720,1071,2019-06-30,1008,3.1,100.0,Meets Expectations
721,1071,2019-12-31,1008,3.7,73.9,Exceeds Expectations
722,1071,2020-06-30,1008,2.7,89.5,Meets Expectations
723,1071,2020-12-31,1008,2.6,96.0,Meets Expectations
724,1071,2021-06-30,1008,4.2,93.7,Exceeds Expectations
725,1071,2021-12-31,1008,3.6,89.7,Exceeds Expectations
726,1071,2022-06-30,1008,4.0,84.9,Exceeds Expectations
727,1071,2022-12-31,1008,2.8,86.6,Meets Expectations
728,1071,2023-06-30,1008,4.2,68.2,Exceeds Expectations
729,1071,2023-12-31,1008,3.6,95.1,Exceeds Expectations
730,1071,2024-06-30,1008,3.7,90.0,Exceeds Expectations
731,1071,2024-12-31,1008,4.1,100.0,Exceeds Expectations
732,1072,2023-12-31,1020,1.7,100.0,Below Expectations
733,1072,2024-06-30,1020,3.5,93.3,Exceeds Expectations
734,1072,2024-12-31,1020,3.8,75.2,Exceeds Expectations
735,1073,2023-06-30,1073,3.9,82.3,Exceeds Expectations
736,1073,2023-12-31,1073,4.2,100.0,Exceeds Expectations
737,1074,2020-06-30,1028,3.9,82.5,Exceeds Expectations
738,1074,2020-12-31,1028,4.9,86.7,Exceptional
739,1074,2021-06-30,1028,3.5,40.1,Exceeds Expectations
740,1074,2021-12-31,1028,2.2,90.0,Below Expectations
741,1074,2022-06-30,1028,3.3,100.0,Meets Expectations
742,1074,2022-12-31,1028,3.3,76.4,Meets Expectations
743,1074,2023-06-30,1028,4.1,92.5,Exceeds Expectations
744,1074,2023-12-31,1028,3.6,90.4,Exceeds Expectations
745,1074,2024-06-30,1028,2.3,89.3,Below Expectations
746,1074,2024-12-31,1028,3.2,89.6,Meets Expectations
747,1075,2023-12-31,1019,3.3,77.3,Meets Expectations
748,1075,2024-06-30,1019,3.5,69.3,Exceeds Expectations
749,1075,2024-12-31,1019,3.6,84.6,Exceeds Expectations
750,1076,2015-12-31,1034,3.8,63.1,Exceeds Expectations
751,1076,2016-06-30,1034,3.9,76.7,Exceeds Expectations
752,1076,2016-12-31,1034,4.0,79.4,Exceeds Expectations
753,1076,2017-06-30,1034,3.8,81.7,Exceeds Expectations
754,1076,2017-12-31,1034,2.9,85.4,Meets Expectations
755,1076,2018-06-30,1034,3.8,84.7,Exceeds Expectations
756,1076,2018-12-31,1034,2.8,82.7,Meets Expectations
757,1076,2019-06-30,1034,2.4,97.1,Below Expectations
758,1076,2019-12-31,1034,3.5,76.4,Exceeds Expectations
759,1076,2020-06-30,1034,4.2,100.0,Exceeds Expectations
760,1076,2020-12-31,1034,3.7,78.3,Exceeds Expectations
761,1076,2021-06-30,1034,3.2,78.2,Meets Expectations
762,1076,2021-12-31,1034,3.4,76.8,Meets Expectations
763,1076,2022-06-30,1034,4.6,89.8,Exceptional
764,1076,2022-12-31,1034,3.1,63.1,Meets Expectations
765,1076,2023-06-30,1034,3.3,66.1,Meets Expectations
766,1076,2023-12-31,1034,4.2,89.9,Exceeds Expectations
767,1076,2024-06-30,1034,3.1,81.6,Meets Expectations
768,1076,2024-12-31,1034,3.8,100.0,Exceeds Expectations
769,1077,2018-06-30,1044,4.5,89.2,Exceptional
770,1077,2018-12-31,1044,3.9,85.6,Exceeds Expectations
771,1077,2019-06-30,1044,3.5,100.0,Exceeds Expectations
772,1077,2019-12-31,1044,3.0,69.5,Meets Expectations
773,1077,2020-06-30,1044,2.2,79.9,Below Expectations
774,1077,2020-12-31,1044,3.5,94.4,Exceeds Expectations
775,1077,2021-06-30,1044,2.4,97.2,Below Expectations
776,1077,2021-12-31,1044,4.0,90.6,Exceeds Expectations
777,1077,2022-06-30,1044,2.5,86.2,Meets Expectations
778,1077,2022-12-31,1044,3.9,80.5,Exceeds Expectations
779,1077,2023-06-30,1044,3.5,90.4,Exceeds Expectations
780,1077,2023-12-31,1044,2.3,82.2,Below Expectations
781,1077,2024-06-30,1044,2.6,70.7,Meets Expectations
782,1077,2024-12-31,1044,3.3,79.6,Meets Expectations
783,1078,2022-12-31,1001,4.3,80.1,Exceeds Expectations
784,1078,2023-06-30,1001,3.3,86.4,Meets Expectations
785,1078,2023-12-31,1001,4.4,82.6,Exceeds Expectations
786,1078,2024-06-30,1001,3.0,100.0,Meets Expectations
787,1079,2022-06-30,1013,3.0,93.0,Meets Expectations
788,1079,2022-12-31,1013,3.6,79.2,Exceeds Expectations
789,1080,2022-12-31,1004,2.7,98.1,Meets Expectations
790,1080,2023-06-30,1004,2.9,82.9,Meets Expectations
791,1081,2017-12-31,1055,3.1,80.2,Meets Expectations
792,1081,2018-06-30,1055,3.2,95.3,Meets Expectations
793,1081,2018-12-31,1055,3.2,68.5,Meets Expectations
794,1081,2019-06-30,1055,2.4,90.3,Below Expectations
795,1081,2019-12-31,1055,4.3,84.1,Exceeds Expectations
796,1081,2020-06-30,1055,2.7,83.4,Meets Expectations
797,1081,2020-12-31,1055,3.7,100.0,Exceeds Expectations
798,1081,2021-06-30,1055,4.9,100.0,Exceptional
799,1081,2021-12-31,1055,3.7,100.0,Exceeds Expectations
800,1081,2022-06-30,1055,4.3,88.9,Exceeds Expectations
801,1081,2022-12-31,1055,2.7,74.3,Meets Expectations
802,1081,2023-06-30,1055,4.3,75.7,Exceeds Expectations
803,1081,2023-12-31,1055,2.9,84.1,Meets Expectations
804,1081,2024-06-30,1055,3.7,100.0,Exceeds Expectations
805,1081,2024-12-31,1055,3.8,86.0,Exceeds Expectations
806,1082,2017-06-30,1014,2.8,78.5,Meets Expectations
807,1082,2017-12-31,1014,2.5,76.2,Meets Expectations
808,1082,2018-06-30,1014,4.6,80.2,Exceptional
809,1082,2018-12-31,1014,3.6,67.2,Exceeds Expectations
810,1082,2019-06-30,1014,3.3,78.8,Meets Expectations
811,1082,2019-12-31,1014,4.1,85.9,Exceeds Expectations
812,1082,2020-06-30,1014,4.2,71.3,Exceeds Expectations
813,1082,2020-12-31,1014,2.4,82.4,Below Expectations
814,1082,2021-06-30,1014,3.5,72.9,Exceeds Expectations
815,1082,2021-12-31,1014,1.3,94.6,Unsatisfactory
816,1082,2022-06-30,1014,2.6,85.5,Meets Expectations
817,1082,2022-12-31,1014,4.3,68.6,Exceeds Expectations
818,1082,2023-06-30,1014,2.6,78.1,Meets Expectations
819,1082,2023-12-31,1014,3.4,100.0,Meets Expectations
820,1082,2024-06-30,1014,2.8,97.9,Meets Expectations
821,1082,2024-12-31,1014,3.4,84.7,Meets Expectations
822,1083,2022-12-31,1034,3.0,83.7,Meets Expectations
823,1083,2023-06-30,1034,3.9,95.8,Exceeds Expectations
824,1083,2023-12-31,1034,3.6,89.9,Exceeds Expectations
825,1083,2024-06-30,1034,2.7,100.0,Meets Expectations
826,1083,2024-12-31,1034,3.5,100.0,Exceeds Expectations
827,1084,2017-12-31,1039,3.1,100.0,Meets Expectations
828,1084,2018-06-30,1039,3.9,84.2,Exceeds Expectations
829,1084,2018-12-31,1039,2.6,74.9,Meets Expectations
830,1084,2019-06-30,1039,3.9,80.1,Exceeds Expectations
831,1084,2019-12-31,1039,3.7,99.7,Exceeds Expectations
832,1084,2020-06-30,1039,2.9,100.0,Meets Expectations
833,1084,2020-12-31,1039,2.8,91.5,Meets Expectations
834,1084,2021-06-30,1039,3.0,75.2,Meets Expectations
835,1084,2021-12-31,1039,3.6,86.9,Exceeds Expectations
836,1084,2022-06-30,1039,3.2,85.2,Meets Expectations
837,1084,2022-12-31,1039,4.2,100.0,Exceeds Expectations
838,1085,2020-06-30,1085,3.8,85.7,Exceeds Expectations
839,1085,2020-12-31,1085,3.7,72.4,Exceeds Expectations
840,1085,2021-06-30,1085,3.7,100.0,Exceeds Expectations
841,1085,2021-12-31,1085,3.6,100.0,Exceeds Expectations
