history_id,employee_id,job_id,department_id,location_id,salary,start_date,end_date,change_reason
449,1189,20,7,9,149900,2020-05-17,2022-02-04,New Hire
450,1189,19,7,9,87100,2022-02-04,2024-07-02,Lateral Move
451,1189,19,7,9,86000,2024-07-02,,Manager Request
452,1190,48,25,5,219200,2024-01-09,,New Hire
453,1191,47,25,15,160200,2022-10-02,2024-01-19,New Hire
454,1191,46,25,15,120000,2024-01-19,,New Hire
455,1192,15,4,1,140300,2019-06-09,2022-11-28,New Hire
456,1192,15,4,1,114100,2022-11-28,2024-04-04,Promotion
457,1192,15,4,1,131800,2024-04-04,,Department Restructure
458,1193,24,12,9,89700,2023-05-24,,New Hire
459,1194,35,20,7,79700,2022-07-10,2023-10-02,New Hire
460,1194,36,20,7,119400,2023-10-02,,Promotion
461,1195,42,22,8,50100,2021-03-08,2024-05-10,New Hire
462,1195,42,22,8,67800,2024-05-10,,New Hire
463,1196,25,11,14,117600,2023-08-19,,New Hire
464,1197,49,29,14,93000,2015-06-02,2017-11-05,New Hire
465,1197,49,29,14,83500,2017-11-05,2021-03-08,Performance Based
466,1197,50,29,14,52600,2021-03-08,2024-05-25,Department Restructure
467,1197,50,29,14,57000,2024-05-25,,Lateral Move
468,1198,23,10,15,63600,2018-10-08,2023-04-25,New Hire
469,1198,25,10,15,117600,2023-04-25,2024-08-19,Department Restructure
470,1198,26,10,15,88300,2024-08-19,,Performance Based
471,1199,18,9,1,80200,2018-09-20,2020-10-18,New Hire
472,1199,18,9,1,68700,2020-10-18,2023-08-12,Lateral Move
473,1199,19,9,1,112800,2023-08-12,2024-11-29,New Hire
474,1199,45,9,1,82300,2024-11-29,,Lateral Move
475,1200,42,22,2,54400,2024-08-11,,New Hire
476,1201,17,5,6,161200,2017-10-17,2021-09-14,New Hire
477,1201,17,5,6,183000,2021-09-14,2024-11-02,Performance Based
478,1201,16,5,6,121100,2024-11-02,,Department Restructure
479,1202,3,1,7,159400,2022-10-12,2024-05-13,New Hire
480,1202,6,1,7,210300,2024-05-13,,Performance Based
481,1203,23,10,3,57800,2018-04-27,2019-10-21,New Hire
482,1203,24,10,3,91100,2019-10-21,2023-04-26,Promotion
483,1203,24,10,3,81700,2023-04-26,2024-11-30,Manager Request
484,1203,26,10,3,85300,2024-11-30,,Manager Request
485,1204,31,14,4,78700,2020-04-16,2023-07-07,New Hire
486,1204,31,14,4,87700,2023-07-07,2024-07-29,Manager Request
487,1204,31,14,4,65700,2024-07-29,,New Hire
488,1205,2,26,14,111000,2020-12-07,2024-01-16,New Hire
489,1205,47,26,14,156100,2024-01-16,,Lateral Move
490,1206,41,19,10,239500,2018-09-09,2024-01-02,New Hire
491,1206,41,19,10,341300,2024-01-02,,Performance Based
492,1207,2,26,13,108100,2020-10-07,2022-02-19,New Hire
493,1207,3,26,13,149500,2022-02-19,2024-06-06,New Hire
494,1207,2,26,13,96900,2024-06-06,,Performance Based
495,1208,18,9,1,78600,2021-06-30,2024-06-03,New Hire
496,1208,45,9,1,93800,2024-06-03,,Lateral Move
497,1209,29,16,7,60700,2017-01-11,2024-09-14,New Hire
498,1209,29,16,7,61100,2024-09-14,,Manager Request
499,1210,50,28,3,52500,2022-09-01,,New Hire
500,1211,16,5,7,147600,2023-06-29,,New Hire
501,1212,30,15,7,95400,2017-02-15,2021-02-13,New Hire
502,1212,30,15,7,93600,2021-02-13,2022-12-28,Department Restructure
503,1212,29,15,7,67000,2022-12-28,2024-10-11,Lateral Move
504,1212,29,15,7,66800,2024-10-11,,Promotion
505,1213,18,7,12,62500,2015-05-22,2017-10-15,New Hire
506,1213,19,7,12,103300,2017-10-15,2020-06-26,Manager Request
507,1213,21,7,12,195300,2020-06-26,2023-07-07,Promotion
508,1213,21,7,12,173100,2023-07-07,2024-12-30,Lateral Move
509,1213,21,7,12,194600,2024-12-30,,Performance Based
510,1214,35,18,15,100200,2023-09-18,,New Hire
511,1215,36,20,9,111800,2016-08-13,2022-09-12,New Hire
512,1215,36,20,9,135700,2022-09-12,2024-07-31,Department Restructure
513,1215,36,20,9,144200,2024-07-31,,Manager Request
514,1216,21,6,12,177800,2015-07-16,2018-06-22,New Hire
515,1216,20,6,12,127700,2018-06-22,2020-07-21,Department Restructure
516,1216,20,6,12,127200,2020-07-21,2021-10-14,Department Restructure
517,1216,18,6,12,68000,2021-10-14,2023-02-11,Lateral Move
518,1216,19,6,12,102400,2023-02-11,,Promotion
519,1217,23,13,8,60100,2020-04-27,2021-12-23,New Hire
520,1217,24,13,8,72700,2021-12-23,,Manager Request
521,1218,31,14,8,78200,2019-05-14,2024-08-02,New Hire
522,1218,31,14,8,82000,2024-08-02,,Performance Based
523,1219,45,24,13,66500,2019-03-29,2020-05-18,New Hire
524,1219,45,24,13,85000,2020-05-18,2024-10-23,Promotion
525,1219,45,24,13,77400,2024-10-23,,Manager Request
526,1220,35,18,15,89200,2024-10-05,,New Hire
527,1221,45,24,6,92400,2022-10-24,2024-12-10,New Hire
528,1221,45,24,6,72300,2024-12-10,,Department Restructure
529,1222,36,18,8,115400,2019-01-17,2021-02-24,New Hire
530,1222,37,18,8,137300,2021-02-24,,Manager Request
531,1223,20,7,15,122500,2015-07-11,2020-08-21,New Hire
532,1223,21,7,15,177300,2020-08-21,2024-01-01,Department Restructure
533,1223,19,7,15,110400,2024-01-01,,Performance Based
534,1224,24,10,11,75900,2017-08-04,2023-03-27,New Hire
535,1224,23,10,11,48600,2023-03-27,2024-06-21,Lateral Move
536,1224,25,10,11,107300,2024-06-21,,Lateral Move
537,1225,32,16,12,76000,2020-07-06,2024-03-12,New Hire
538,1225,29,16,12,55100,2024-03-12,,Performance Based
539,1226,49,29,1,80700,2024-06-02,,New Hire
540,1227,14,3,10,90400,2020-09-06,2023-01-02,New Hire
541,1227,14,3,10,93500,2023-01-02,2024-06-05,Department Restructure
542,1227,14,3,10,114800,2024-06-05,,Manager Request
543,1228,1,1,5,78300,2019-08-16,2022-12-24,New Hire
544,1228,4,1,5,204100,2022-12-24,2024-04-08,Performance Based
545,1228,3,1,5,149200,2024-04-08,,New Hire
546,1229,29,14,14,57100,2016-02-03,2022-01-12,New Hire
547,1229,31,14,14,90000,2022-01-12,2023-06-30,Lateral Move
548,1229,30,14,14,91000,2023-06-30,2024-11-04,Manager Request
549,1229,30,14,14,124800,2024-11-04,,Promotion
550,1230,24,12,11,83800,2017-09-27,2021-11-19,New Hire
551,1230,24,12,11,77500,2021-11-19,2023-11-27,Performance Based
552,1230,23,12,11,51400,2023-11-27,2024-12-15,Performance Based
553,1230,24,12,11,86300,2024-12-15,,Manager Request
554,1231,8,2,2,82200,2019-03-29,2023-09-17,New Hire
555,1231,11,2,2,140800,2023-09-17,2024-09-21,Promotion
556,1231,12,2,2,117900,2024-09-21,,Manager Request
557,1232,46,26,15,112600,2024-08-19,,New Hire
558,1233,18,9,14,83100,2022-09-08,2024-06-28,New Hire
559,1233,45,9,14,91400,2024-06-28,,New Hire
560,1234,17,5,11,191400,2018-05-14,2019-07-28,New Hire
561,1234,17,5,11,175500,2019-07-28,2020-12-31,Manager Request
562,1234,16,5,11,149900,2020-12-31,2023-10-22,Lateral Move
563,1234,17,5,11,166600,2023-10-22,,Performance Based
564,1235,48,25,2,184100,2022-09-28,2024-07-16,New Hire
565,1235,47,25,2,129600,2024-07-16,,New Hire
566,1236,37,20,4,163600,2018-09-02,2023-07-26,New Hire
567,1236,34,20,4,45100,2023-07-26,2024-10-09,Department Restructure
568,1236,34,20,4,54200,2024-10-09,,Department Restructure
569,1237,21,6,7,154300,2021-12-12,2023-03-23,New Hire
570,1237,18,6,7,82500,2023-03-23,,Promotion
571,1238,45,24,5,74500,2016-03-16,2024-09-09,New Hire
572,1238,45,24,5,83400,2024-09-09,,Promotion
573,1239,30,14,10,109500,2020-10-03,2024-08-19,New Hire
574,1239,30,14,10,98500,2024-08-19,,Lateral Move
575,1240,23,13,4,50800,2019-05-12,2023-03-12,New Hire
576,1240,27,13,4,145100,2023-03-12,2024-05-02,Promotion
577,1240,23,13,4,46800,2024-05-02,,New Hire
578,1241,23,13,7,47800,2018-05-22,2023-01-21,New Hire
579,1241,24,13,7,78800,2023-01-21,2024-10-31,Performance Based
580,1241,23,13,7,47700,2024-10-31,,Lateral Move
581,1242,18,9,1,78000,2020-07-27,2023-01-15,New Hire
582,1242,45,9,1,89500,2023-01-15,2024-11-08,Performance Based
583,1242,19,9,1,107600,2024-11-08,,Performance Based
584,1243,37,20,10,156200,2018-09-15,2019-10-14,New Hire
585,1243,34,20,10,56900,2019-10-14,2022-09-03,Lateral Move
586,1243,36,20,10,149200,2022-09-03,2024-10-26,Performance Based
587,1243,34,20,10,60200,2024-10-26,,Department Restructure
588,1244,45,23,8,79400,2017-01-01,2019-09-10,New Hire
589,1244,45,23,8,68100,2019-09-10,2021-09-22,Performance Based
590,1244,45,23,8,67200,2021-09-22,2023-06-28,Lateral Move
591,1244,45,23,8,68500,2023-06-28,2024-10-17,Promotion
592,1244,45,23,8,69600,2024-10-17,,Lateral Move
593,1245,24,13,9,94500,2019-06-02,2023-11-16,New Hire
594,1245,27,13,9,163400,2023-11-16,2024-11-17,Promotion
595,1245,24,13,9,72500,2024-11-17,,Department Restructure
596,1246,6,1,14,187700,2022-12-15,2024-04-15,New Hire
597,1246,1,1,14,65300,2024-04-15,,Lateral Move
598,1247,29,16,2,67700,2017-09-22,2020-05-07,New Hire
599,1247,32,16,2,76600,2020-05-07,2022-10-02,Promotion
600,1247,30,16,2,108400,2022-10-02,2024-05-20,Department Restructure
601,1247,32,16,2,73800,2024-05-20,,Lateral Move
602,1248,40,19,12,108700,2024-10-06,,New Hire
603,1249,35,21,10,74400,2017-10-17,2019-11-16,New Hire
604,1249,37,21,10,123000,2019-11-16,2024-02-19,Lateral Move
605,1249,36,21,10,120100,2024-02-19,,New Hire
606,1250,24,13,9,99000,2019-11-03,2021-08-12,New Hire
607,1250,23,13,9,45400,2021-08-12,2023-04-20,Department Restructure
608,1250,27,13,9,144200,2023-04-20,,Performance Based
609,1251,19,8,1,96200,2020-03-15,2021-08-09,New Hire
610,1251,19,8,1,112700,2021-08-09,2023-07-19,Department Restructure
611,1251,19,8,1,92100,2023-07-19,,Promotion
612,1252,49,30,9,68500,2023-03-14,,New Hire
613,1253,30,15,2,101200,2018-05-18,,New Hire
614,1254,45,24,13,80500,2021-03-14,2024-02-22,New Hire
615,1254,45,24,13,92600,2024-02-22,,Lateral Move
616,1255,37,21,7,139400,2015-05-04,2023-06-22,New Hire
617,1255,35,21,7,92400,2023-06-22,2024-12-30,Performance Based
618,1255,37,21,7,125600,2024-12-30,,Lateral Move
619,1256,45,9,6,89300,2015-09-18,2021-12-06,New Hire
620,1256,18,9,6,69200,2021-12-06,2024-04-04,Department Restructure
621,1256,45,9,6,91900,2024-04-04,,Performance Based
622,1257,43,22,6,156400,2022-03-06,2024-10-05,New Hire
623,1257,43,22,6,144100,2024-10-05,,Promotion
624,1258,20,6,2,146700,2021-08-18,2023-05-15,New Hire
625,1258,19,6,2,97100,2023-05-15,,Manager Request
626,1259,30,17,12,104600,2016-07-22,2017-07-24,New Hire
627,1259,30,17,12,119700,2017-07-24,2020-07-23,Performance Based
628,1259,29,17,12,61400,2020-07-23,2024-01-28,Lateral Move
629,1259,29,17,12,57500,2024-01-28,,New Hire
630,1260,21,6,1,164400,2017-02-09,2018-02-12,New Hire
631,1260,21,6,1,182300,2018-02-12,2024-01-05,Manager Request
632,1260,18,6,1,60600,2024-01-05,,Performance Based
633,1261,27,13,8,152700,2020-07-24,2022-10-06,New Hire
634,1261,23,13,8,62500,2022-10-06,2024-08-12,Department Restructure
635,1261,27,13,8,140900,2024-08-12,,Department Restructure
636,1262,3,26,12,143100,2018-02-03,2019-11-15,New Hire
637,1262,46,26,12,124100,2019-11-15,2021-03-18,Manager Request
638,1262,2,26,12,110000,2021-03-18,2023-04-02,Department Restructure
639,1262,47,26,12,134300,2023-04-02,,Promotion
640,1263,29,17,13,66500,2018-01-06,2024-03-23,New Hire
641,1263,29,17,13,74200,2024-03-23,,Manager Request
642,1264,35,18,8,109600,2016-02-28,2017-11-08,New Hire
643,1264,34,18,8,63900,2017-11-08,,Lateral Move
644,1265,49,28,10,88300,2017-09-01,2024-01-17,New Hire
645,1265,49,28,10,93200,2024-01-17,,Lateral Move
646,1266,16,5,3,146600,2024-01-17,,New Hire
647,1267,25,10,13,128300,2020-10-12,2024-10-18,New Hire
648,1267,26,10,13,71900,2024-10-18,,Performance Based
649,1268,49,28,14,86000,2016-07-01,2023-04-17,New Hire
650,1268,50,28,14,52800,2023-04-17,2024-12-28,Lateral Move
651,1268,49,28,14,90200,2024-12-28,,Department Restructure
652,1269,41,19,2,254900,2019-08-28,2023-03-27,New Hire
653,1269,41,19,2,221600,2023-03-27,2024-10-12,Manager Request
654,1269,40,19,2,113800,2024-10-12,,Promotion
655,1270,45,23,2,78600,2020-06-26,2024-02-25,New Hire
656,1270,45,23,2,84800,2024-02-25,,Performance Based
657,1271,44,22,4,255800,2015-09-21,2017-11-07,New Hire
658,1271,43,22,4,143300,2017-11-07,2019-01-23,Performance Based
659,1271,43,22,4,131300,2019-01-23,2024-06-25,Lateral Move
660,1271,44,22,4,253000,2024-06-25,,Department Restructure
661,1272,25,10,1,114200,2016-06-22,2019-06-16,New Hire
662,1272,23,10,1,49600,2019-06-16,2020-10-19,Promotion
663,1272,23,10,1,48700,2020-10-19,,Department Restructure
664,1273,15,4,11,119900,2015-01-07,2020-08-20,New Hire
665,1273,15,4,11,139800,2020-08-20,2024-08-28,New Hire
666,1273,15,4,11,140600,2024-08-28,,Department Restructure
667,1274,36,21,12,112500,2019-03-08,,New Hire
668,1275,35,21,11,98100,2015-01-09,2022-09-30,New Hire
669,1275,35,21,11,90500,2022-09-30,2024-07-24,Department Restructure
670,1275,36,21,11,139800,2024-07-24,,Manager Request
671,1276,23,11,12,64800,2019-09-30,2022-12-30,New Hire
672,1276,24,11,12,86900,2022-12-30,2024-01-26,Promotion
673,1276,27,11,12,147200,2024-01-26,,Promotion
674,1277,24,12,3,74100,2023-09-08,,New Hire
675,1278,35,20,11,87600,2023-02-11,,New Hire
676,1279,49,29,13,69200,2016-05-23,2023-10-30,New Hire
677,1279,49,29,13,93600,2023-10-30,2024-11-09,New Hire
678,1279,50,29,13,50600,2024-11-09,,New Hire
679,1280,14,3,14,112100,2021-09-27,2023-03-17,New Hire
680,1280,14,3,14,102900,2023-03-17,,Department Restructure
681,1281,29,17,8,70000,2018-04-29,2020-05-04,New Hire
682,1281,30,17,8,105600,2020-05-04,2024-06-21,Promotion
683,1281,30,17,8,103100,2024-06-21,,Department Restructure
684,1282,37,21,7,123200,2015-02-23,,New Hire
685,1283,47,25,1,172700,2023-08-26,,New Hire
686,1284,26,10,2,72700,2019-07-10,2023-09-27,New Hire
687,1284,26,10,2,63000,2023-09-27,2024-11-12,New Hire
688,1284,24,10,2,98600,2024-11-12,,Promotion
689,1285,19,7,2,101100,2019-05-24,2021-06-09,New Hire
690,1285,21,7,2,156200,2021-06-09,2023-07-04,Department Restructure
691,1285,18,7,2,62000,2023-07-04,,Promotion
692,1286,49,28,11,66700,2015-12-24,2021-04-15,New Hire
693,1286,49,28,11,91900,2021-04-15,2024-11-09,Lateral Move
694,1286,49,28,11,88000,2024-11-09,,Performance Based
695,1287,15,4,13,131900,2022-11-17,2024-12-13,New Hire
696,1287,15,4,13,117100,2024-12-13,,Lateral Move
697,1288,23,12,6,60000,2024-10-21,,New Hire
698,1289,14,3,8,118500,2021-06-23,2024-10-03,New Hire
699,1289,14,3,8,96000,2024-10-03,,Promotion
700,1290,20,6,1,140900,2021-06-12,2022-07-12,New Hire
701,1290,21,6,1,169200,2022-07-12,,New Hire
702,1291,11,2,12,146400,2016-09-10,,New Hire
703,1292,19,8,1,112500,2018-08-07,2020-11-15,New Hire
704,1292,20,8,1,129400,2020-11-15,2022-09-06,Performance Based
705,1292,19,8,1,95700,2022-09-06,,Lateral Move
706,1293,23,13,8,62500,2024-09-21,,New Hire
707,1294,40,19,13,115900,2017-09-24,2021-11-04,New Hire
708,1294,39,19,13,72600,2021-11-04,2024-03-04,Promotion
709,1294,41,19,13,328800,2024-03-04,,Lateral Move
710,1295,3,26,15,136800,2019-08-11,2023-08-31,New Hire
711,1295,3,26,15,173200,2023-08-31,2024-10-02,Performance Based
712,1295,47,26,15,129300,2024-10-02,,Performance Based
713,1296,48,25,7,199500,2023-04-16,,New Hire
714,1297,45,23,12,67800,2017-08-10,2019-08-20,New Hire
715,1297,45,23,12,72700,2019-08-20,2021-10-09,Lateral Move
716,1297,45,23,12,92100,2021-10-09,,Manager Request
717,1298,17,5,5,148700,2021-05-18,2023-01-08,New Hire
718,1298,16,5,5,144000,2023-01-08,,Performance Based
719,1299,48,27,13,196200,2020-02-02,2023-03-29,New Hire
720,1299,48,27,13,198500,2023-03-29,2024-05-04,Promotion
721,1299,48,27,13,206700,2024-05-04,,New Hire
722,1300,21,6,5,173300,2019-07-28,2021-11-03,New Hire
723,1300,21,6,5,156600,2021-11-03,2023-02-25,Department Restructure
724,1300,20,6,5,137500,2023-02-25,,Lateral Move
725,1301,20,6,2,143100,2022-10-29,2024-03-07,New Hire
726,1301,20,6,2,116200,2024-03-07,,Lateral Move
727,1302,29,17,8,68500,2017-12-05,2019-10-01,New Hire
728,1302,30,17,8,117100,2019-10-01,2024-05-18,Performance Based
729,1302,29,17,8,61700,2024-05-18,,Performance Based
730,1303,15,4,4,104600,2023-11-30,,New Hire
731,1304,44,22,2,313800,2015-12-15,2023-06-11,New Hire
732,1304,42,22,2,60300,2023-06-11,2024-06-28,Promotion
733,1304,42,22,2,73600,2024-06-28,,Manager Request
734,1305,3,26,1,134100,2024-07-06,,New Hire
735,1306,48,27,3,200700,2015-05-05,2024-11-19,New Hire
736,1306,46,27,3,93600,2024-11-19,,Lateral Move
737,1307,16,5,8,137600,2021-12-06,2024-02-28,New Hire
738,1307,17,5,8,188900,2024-02-28,,Manager Request
739,1308,17,5,1,155000,2023-12-14,,New Hire
740,1309,32,16,1,79500,2018-11-14,2020-01-04,New Hire
741,1309,32,16,1,79100,2020-01-04,2023-01-01,New Hire
742,1309,30,16,1,90100,2023-01-01,2024-06-19,Lateral Move
743,1309,32,16,1,74000,2024-06-19,,Department Restructure
744,1310,50,29,3,46200,2020-04-20,2022-07-29,New Hire
745,1310,50,29,3,47400,2022-07-29,2024-09-28,Manager Request
746,1310,49,29,3,73000,2024-09-28,,Lateral Move
747,1311,45,9,13,89500,2023-04-11,,New Hire
748,1312,20,8,6,122700,2023-04-16,,New Hire
749,1313,39,19,1,80900,2024-02-06,,New Hire
750,1314,18,8,3,73200,2015-01-07,2017-09-12,New Hire
751,1314,18,8,3,76900,2017-09-12,,New Hire
752,1315,2,1,2,113500,2016-08-07,2018-02-07,New Hire
753,1315,2,1,2,110100,2018-02-07,2022-10-15,Performance Based
754,1315,2,1,2,127200,2022-10-15,2024-08-23,Promotion
755,1315,4,1,2,214200,2024-08-23,,Department Restructure
756,1316,39,19,11,68400,2018-08-18,2024-05-24,New Hire
757,1316,39,19,11,68100,2024-05-24,,Department Restructure
758,1317,20,6,3,118900,2021-08-13,2023-09-29,New Hire
759,1317,21,6,3,179400,2023-09-29,,Department Restructure
760,1318,40,19,10,119800,2023-08-28,,New Hire
761,1319,50,30,15,47800,2023-05-15,,New Hire
762,1320,37,21,5,159900,2020-01-08,2021-05-20,New Hire
763,1320,35,21,5,98200,2021-05-20,2024-05-28,Promotion
764,1320,37,21,5,126900,2024-05-28,,Manager Request
765,1321,11,2,7,149700,2019-09-19,2021-02-07,New Hire
766,1321,11,2,7,150400,2021-02-07,,New Hire
767,1322,49,28,2,69900,2015-11-02,2017-03-26,New Hire
768,1322,49,28,2,89600,2017-03-26,,New Hire
769,1323,23,13,15,59600,2021-02-22,2024-05-09,New Hire
770,1323,24,13,15,84200,2024-05-09,,New Hire
771,1324,35,21,7,94300,2019-11-18,2023-07-13,New Hire
772,1324,35,21,7,97500,2023-07-13,2024-11-02,Department Restructure
773,1324,36,21,7,107400,2024-11-02,,Performance Based
774,1325,45,24,8,84800,2018-05-07,2024-12-12,New Hire
775,1325,45,24,8,74100,2024-12-12,,Lateral Move
776,1326,29,14,3,60900,2022-06-08,,New Hire
777,1327,49,28,9,74300,2019-06-21,2022-07-29,New Hire
778,1327,49,28,9,78600,2022-07-29,2024-04-07,Lateral Move
779,1327,50,28,9,63000,2024-04-07,,Lateral Move
780,1328,24,13,10,75600,2015-07-06,2023-02-05,New Hire
781,1328,24,13,10,81200,2023-02-05,2024-12-01,Performance Based
782,1328,24,13,10,79300,2024-12-01,,Lateral Move
783,1329,42,22,9,52100,2018-11-13,2021-09-05,New Hire
784,1329,43,22,9,135700,2021-09-05,2022-09-19,Manager Request
785,1329,42,22,9,66500,2022-09-19,,Lateral Move
786,1330,30,17,2,123800,2022-09-19,2024-06-24,New Hire
787,1330,29,17,2,60100,2024-06-24,,Manager Request
788,1331,29,17,13,57400,2023-07-03,,New Hire
789,1332,14,3,12,98100,2024-03-27,,New Hire
790,1333,27,13,13,147900,2018-09-01,2024-11-29,New Hire
791,1333,27,13,13,149300,2024-11-29,,Performance Based
792,1334,47,26,2,130600,2016-09-08,2024-10-27,New Hire
793,1334,3,26,2,133200,2024-10-27,,New Hire
794,1335,15,4,10,139000,2018-11-13,2024-01-02,New Hire
795,1335,15,4,10,130700,2024-01-02,,Department Restructure
796,1336,23,13,12,57400,2022-08-24,2024-10-16,New Hire
797,1336,24,13,12,80900,2024-10-16,,Promotion
798,1337,50,30,14,62900,2015-03-28,2018-06-28,New Hire
799,1337,49,30,14,66100,2018-06-28,,Performance Based
800,1338,18,8,10,67500,2023-05-09,,New Hire
801,1339,21,7,5,187000,2023-07-12,,New Hire
802,1340,48,25,4,232200,2015-05-03,2024-02-04,New Hire
803,1340,46,25,4,99900,2024-02-04,,Department Restructure
804,1341,25,12,11,102000,2019-02-21,2020-07-27,New Hire
805,1341,24,12,11,89400,2020-07-27,2024-01-10,Promotion
806,1341,24,12,11,70800,2024-01-10,,Manager Request
807,1342,37,20,15,128000,2024-10-09,,New Hire
808,1343,23,10,11,52700,2016-11-02,2018-08-24,New Hire
809,1343,24,10,11,76100,2018-08-24,2022-11-23,Manager Request
810,1343,25,10,11,126700,2022-11-23,2024-11-01,Performance Based
811,1343,23,10,11,46400,2024-11-01,,Department Restructure
812,1344,36,21,3,125700,2024-09-15,,New Hire
813,1345,2,1,15,100100,2024-01-15,,New Hire
814,1346,18,9,11,71700,2022-08-09,,New Hire
815,1347,37,21,11,147400,2018-05-11,2019-07-18,New Hire
816,1347,35,21,11,97400,2019-07-18,2023-05-21,New Hire
817,1347,37,21,11,124200,2023-05-21,2024-05-25,Manager Request
818,1347,37,21,11,149600,2024-05-25,,Performance Based
819,1348,37,21,1,162800,2022-04-26,2024-05-27,New Hire
820,1348,37,21,1,137200,2024-05-27,,New Hire
821,1349,43,22,7,164000,2023-02-06,,New Hire
822,1350,41,19,11,349300,2024-02-29,,New Hire
823,1351,30,17,12,119600,2024-06-09,,New Hire
824,1352,49,30,5,93400,2018-10-10,2023-10-14,New Hire
825,1352,50,30,5,58700,2023-10-14,2024-10-15,Lateral Move
826,1352,50,30,5,48000,2024-10-15,,New Hire
827,1353,45,9,10,73800,2024-07-22,,New Hire
828,1354,15,4,7,123800,2019-08-24,,New Hire
829,1355,24,11,1,93400,2020-06-24,2024-02-06,New Hire
830,1355,24,11,1,98600,2024-02-06,,Promotion
831,1356,46,25,7,113100,2016-10-14,,New Hire
832,1357,1,1,9,78300,2023-03-16,,New Hire
833,1358,37,21,10,131200,2022-10-15,2024-09-19,New Hire
834,1358,37,21,10,146000,2024-09-19,,Manager Request
835,1359,10,2,11,132900,2020-02-15,2023-09-27,New Hire
836,1359,9,2,11,107800,2023-09-27,2024-12-07,New Hire
837,1359,10,2,11,97600,2024-12-07,,Promotion
838,1360,30,16,3,116300,2016-11-10,2021-10-15,New Hire
