training_id,employee_id,course_name,course_category,completion_date,score,passed
411,1024,Power BI Fundamentals,Technical,2018-09-05,77.7,Yes
412,1024,Cybersecurity Awareness,Security,2021-11-21,65.2,No
413,1024,Supply Chain Management,Operations,2019-03-15,89.0,Yes
414,1024,Cloud Computing Essentials,Technical,2023-05-21,74.1,Yes
415,1024,Python for Data Analysis,Technical,2024-08-27,79.4,Yes
416,1024,Unconscious Bias Training,DEI,2019-12-30,78.5,Yes
417,1024,Python for Data Analysis,Technical,2024-03-22,92.4,Yes
418,1024,Leadership Fundamentals,Leadership,2020-09-22,72.6,Yes
419,1024,Risk & Compliance Fundamentals,Compliance,2018-07-02,83.2,Yes
420,1024,Data Privacy & GDPR,Compliance,2021-02-17,84.6,Yes
421,1024,Change Management,Management,2022-12-01,63.6,No
422,1024,Python for Data Analysis,Technical,2022-07-26,72.5,Yes
423,1024,Machine Learning Basics,Technical,2020-07-08,64.2,No
424,1024,Unconscious Bias Training,DEI,2024-09-28,86.9,Yes
425,1025,Machine Learning Basics,Technical,2023-06-12,84.2,Yes
426,1025,Negotiation Skills,Soft Skills,2023-01-23,88.4,Yes
427,1025,Negotiation Skills,Soft Skills,2023-08-13,80.6,Yes
428,1025,Machine Learning Basics,Technical,2022-02-17,92.7,Yes
429,1025,Supply Chain Management,Operations,2024-12-04,88.9,Yes
430,1025,Strategic Thinking,Leadership,2023-10-24,69.7,No
431,1025,SQL for Analysts,Technical,2022-04-18,56.5,No
432,1025,Agile & Scrum Fundamentals,Technical,2023-03-14,40.0,No
433,1025,Diversity & Inclusion,DEI,2022-04-22,71.7,Yes
434,1025,Strategic Thinking,Leadership,2021-07-07,54.2,No
435,1025,Diversity & Inclusion,DEI,2021-09-27,79.7,Yes
436,1025,Unconscious Bias Training,DEI,2024-11-08,67.2,No
437,1026,Customer Service Excellence,Customer Success,2024-08-21,68.5,No
438,1026,Effective Communication,Soft Skills,2024-06-19,73.8,Yes
439,1026,Manager Effectiveness,Leadership,2021-08-07,65.0,No
440,1026,Power BI Fundamentals,Technical,2022-10-09,69.9,No
441,1026,Diversity & Inclusion,DEI,2023-12-13,63.0,No
442,1026,Supply Chain Management,Operations,2022-04-07,94.2,Yes
443,1026,Change Management,Management,2022-10-23,67.6,No
444,1026,Project Management Professional,Management,2022-01-22,72.8,Yes
445,1026,Unconscious Bias Training,DEI,2024-04-12,84.8,Yes
446,1026,Negotiation Skills,Soft Skills,2023-07-08,59.7,No
447,1026,Unconscious Bias Training,DEI,2024-04-05,55.3,No
448,1026,Leadership Fundamentals,Leadership,2023-01-17,68.4,No
449,1027,Change Management,Management,2023-01-26,61.3,No
450,1027,Project Management Professional,Management,2024-09-11,67.5,No
451,1027,Advanced Excel,Technical,2023-04-08,94.5,Yes
452,1027,Diversity & Inclusion,DEI,2023-04-12,89.4,Yes
453,1027,Financial Modeling,Finance,2023-06-04,94.9,Yes
454,1028,Diversity & Inclusion,DEI,2024-04-26,81.9,Yes
455,1028,Effective Communication,Soft Skills,2021-07-11,82.0,Yes
456,1028,SQL for Analysts,Technical,2021-06-19,79.8,Yes
457,1028,Negotiation Skills,Soft Skills,2024-01-26,62.3,No
458,1028,Cybersecurity Awareness,Security,2024-02-07,41.9,No
459,1028,SQL for Analysts,Technical,2024-12-30,78.0,Yes
460,1028,Change Management,Management,2023-10-28,86.0,Yes
461,1028,Unconscious Bias Training,DEI,2024-12-08,77.4,Yes
462,1028,Cloud Computing Essentials,Technical,2021-09-23,81.4,Yes
463,1028,Business Writing,Soft Skills,2022-05-02,69.1,No
464,1028,Python for Data Analysis,Technical,2021-06-26,76.5,Yes
465,1028,Effective Communication,Soft Skills,2022-12-28,84.1,Yes
466,1028,Agile & Scrum Fundamentals,Technical,2021-07-16,87.7,Yes
467,1029,Cybersecurity Awareness,Security,2022-08-23,70.8,Yes
468,1029,Presentation Skills,Soft Skills,2022-07-27,78.3,Yes
469,1029,Manager Effectiveness,Leadership,2020-06-17,77.7,Yes
470,1029,Risk & Compliance Fundamentals,Compliance,2021-09-12,72.5,Yes
471,1029,Data Privacy & GDPR,Compliance,2022-03-17,90.9,Yes
472,1029,Cloud Computing Essentials,Technical,2021-12-19,57.1,No
473,1029,Unconscious Bias Training,DEI,2020-01-19,82.0,Yes
474,1029,Manager Effectiveness,Leadership,2022-07-29,58.8,No
475,1029,Strategic Thinking,Leadership,2021-03-13,80.1,Yes
476,1029,Diversity & Inclusion,DEI,2021-05-13,56.2,No
477,1029,Cybersecurity Awareness,Security,2021-03-10,73.0,Yes
478,1029,Risk & Compliance Fundamentals,Compliance,2020-04-27,59.3,No
479,1029,Change Management,Management,2020-07-17,77.4,Yes
480,1029,Python for Data Analysis,Technical,2021-08-29,65.0,No
481,1029,Advanced Excel,Technical,2020-09-29,58.3,No
482,1030,Customer Service Excellence,Customer Success,2023-02-27,94.3,Yes
483,1030,Business Writing,Soft Skills,2022-07-10,63.0,No
484,1030,Financial Modeling,Finance,2023-02-17,100.0,Yes
485,1031,SQL for Analysts,Technical,2017-12-02,56.7,No
486,1031,Change Management,Management,2018-10-09,65.1,No
487,1031,Diversity & Inclusion,DEI,2024-05-22,76.0,Yes
488,1031,Diversity & Inclusion,DEI,2023-09-14,72.8,Yes
489,1031,Financial Modeling,Finance,2023-06-06,89.4,Yes
490,1031,Risk & Compliance Fundamentals,Compliance,2020-04-18,67.0,No
491,1031,SQL for Analysts,Technical,2021-10-26,97.2,Yes
492,1031,Machine Learning Basics,Technical,2023-02-03,96.7,Yes
493,1031,Manager Effectiveness,Leadership,2021-11-30,77.2,Yes
494,1031,Diversity & Inclusion,DEI,2018-07-27,95.1,Yes
495,1031,Project Management Professional,Management,2022-09-17,58.4,No
496,1031,Effective Communication,Soft Skills,2024-10-25,76.1,Yes
497,1031,Data Privacy & GDPR,Compliance,2024-12-07,86.3,Yes
498,1031,Supply Chain Management,Operations,2018-03-10,71.5,Yes
499,1031,Workplace Harassment Prevention,Compliance,2023-07-19,65.9,No
500,1031,Supply Chain Management,Operations,2019-08-15,85.3,Yes
501,1031,Data Privacy & GDPR,Compliance,2020-05-20,80.3,Yes
502,1031,Project Management Professional,Management,2024-03-06,69.7,No
503,1031,Risk & Compliance Fundamentals,Compliance,2021-08-06,85.0,Yes
504,1031,Financial Modeling,Finance,2022-08-30,63.1,No
505,1031,Cloud Computing Essentials,Technical,2017-11-12,70.6,Yes
506,1031,Cybersecurity Awareness,Security,2017-06-07,68.0,No
507,1031,Data Privacy & GDPR,Compliance,2022-05-06,81.1,Yes
508,1031,Machine Learning Basics,Technical,2022-09-27,67.6,No
509,1031,Effective Communication,Soft Skills,2024-10-12,89.4,Yes
510,1031,Strategic Thinking,Leadership,2022-10-25,80.2,Yes
511,1032,Machine Learning Basics,Technical,2024-06-14,84.2,Yes
512,1032,Machine Learning Basics,Technical,2023-04-11,83.5,Yes
513,1032,Manager Effectiveness,Leadership,2020-06-28,73.1,Yes
514,1032,Data Privacy & GDPR,Compliance,2019-02-08,75.9,Yes
515,1032,Strategic Thinking,Leadership,2016-02-21,67.8,No
516,1032,Agile & Scrum Fundamentals,Technical,2019-10-03,59.1,No
517,1032,Agile & Scrum Fundamentals,Technical,2020-10-09,74.6,Yes
518,1032,Financial Modeling,Finance,2016-04-06,89.7,Yes
519,1032,Effective Communication,Soft Skills,2020-12-13,100.0,Yes
520,1032,Agile & Scrum Fundamentals,Technical,2020-03-11,65.5,No
521,1032,Cloud Computing Essentials,Technical,2018-11-29,62.1,No
522,1032,Presentation Skills,Soft Skills,2020-05-13,64.2,No
523,1032,Power BI Fundamentals,Technical,2019-06-30,76.7,Yes
524,1032,Presentation Skills,Soft Skills,2020-09-06,82.0,Yes
525,1032,Workplace Harassment Prevention,Compliance,2017-06-08,84.9,Yes
526,1032,Power BI Fundamentals,Technical,2018-12-24,89.3,Yes
527,1032,Diversity & Inclusion,DEI,2016-09-13,70.7,Yes
528,1032,Risk & Compliance Fundamentals,Compliance,2016-04-07,68.0,No
529,1032,Cybersecurity Awareness,Security,2022-08-31,76.8,Yes
530,1032,Diversity & Inclusion,DEI,2016-07-20,86.4,Yes
531,1032,Effective Communication,Soft Skills,2020-04-30,88.0,Yes
532,1032,Leadership Fundamentals,Leadership,2020-11-04,92.2,Yes
533,1032,Cloud Computing Essentials,Technical,2020-04-15,84.6,Yes
534,1032,Agile & Scrum Fundamentals,Technical,2024-06-17,86.7,Yes
535,1032,Power BI Fundamentals,Technical,2020-01-25,77.0,Yes
536,1032,Diversity & Inclusion,DEI,2018-11-04,69.7,No
537,1032,Leadership Fundamentals,Leadership,2020-07-20,75.3,Yes
538,1032,Python for Data Analysis,Technical,2017-04-09,56.7,No
539,1032,Negotiation Skills,Soft Skills,2022-09-09,74.7,Yes
540,1032,Data Privacy & GDPR,Compliance,2016-12-01,71.0,Yes
541,1032,Unconscious Bias Training,DEI,2019-09-29,85.4,Yes
542,1033,Project Management Professional,Management,2021-05-07,79.8,Yes
543,1033,Python for Data Analysis,Technical,2024-07-01,72.6,Yes
544,1033,Risk & Compliance Fundamentals,Compliance,2022-07-11,88.9,Yes
545,1033,Manager Effectiveness,Leadership,2016-10-18,77.0,Yes
546,1033,Cloud Computing Essentials,Technical,2019-07-12,91.9,Yes
547,1033,Effective Communication,Soft Skills,2018-09-03,72.8,Yes
548,1033,Manager Effectiveness,Leadership,2022-07-14,85.2,Yes
549,1033,Strategic Thinking,Leadership,2016-01-11,69.2,No
550,1033,Workplace Harassment Prevention,Compliance,2021-04-21,61.1,No
551,1033,Data Privacy & GDPR,Compliance,2022-02-12,81.8,Yes
552,1033,SQL for Analysts,Technical,2021-09-17,74.6,Yes
553,1033,Data Privacy & GDPR,Compliance,2016-03-31,84.9,Yes
554,1033,Strategic Thinking,Leadership,2021-04-10,66.6,No
555,1033,Cloud Computing Essentials,Technical,2023-12-16,83.8,Yes
556,1033,Project Management Professional,Management,2018-03-13,93.4,Yes
557,1033,Customer Service Excellence,Customer Success,2018-02-27,85.7,Yes
558,1033,Negotiation Skills,Soft Skills,2017-02-24,98.1,Yes
559,1033,Agile & Scrum Fundamentals,Technical,2024-03-26,81.5,Yes
560,1033,Presentation Skills,Soft Skills,2023-11-30,58.7,No
561,1033,Workplace Harassment Prevention,Compliance,2019-02-28,84.7,Yes
562,1033,Presentation Skills,Soft Skills,2018-08-05,52.1,No
563,1033,Python for Data Analysis,Technical,2020-04-27,74.6,Yes
564,1033,Cybersecurity Awareness,Security,2017-05-23,92.2,Yes
565,1033,Change Management,Management,2024-04-11,81.9,Yes
566,1033,Project Management Professional,Management,2023-06-13,90.2,Yes
567,1033,Cloud Computing Essentials,Technical,2024-02-29,49.6,No
568,1033,Python for Data Analysis,Technical,2021-03-01,69.1,No
569,1033,Power BI Fundamentals,Technical,2020-06-09,99.5,Yes
570,1033,Risk & Compliance Fundamentals,Compliance,2023-02-19,78.3,Yes
571,1034,Advanced Excel,Technical,2024-12-12,77.4,Yes
572,1034,Cybersecurity Awareness,Security,2024-07-12,73.5,Yes
573,1034,Advanced Excel,Technical,2024-01-01,49.1,No
574,1034,Diversity & Inclusion,DEI,2024-04-01,77.7,Yes
575,1034,Machine Learning Basics,Technical,2024-04-25,94.5,Yes
576,1035,SQL for Analysts,Technical,2023-10-11,86.8,Yes
577,1035,Agile & Scrum Fundamentals,Technical,2024-03-08,49.1,No
578,1035,Diversity & Inclusion,DEI,2023-07-31,72.4,Yes
579,1036,Supply Chain Management,Operations,2020-12-12,73.0,Yes
580,1036,Machine Learning Basics,Technical,2021-05-03,60.3,No
581,1036,Change Management,Management,2024-12-18,84.1,Yes
582,1036,Manager Effectiveness,Leadership,2020-08-24,70.1,Yes
583,1036,Supply Chain Management,Operations,2020-01-22,76.3,Yes
584,1036,Unconscious Bias Training,DEI,2022-10-08,79.7,Yes
585,1036,Workplace Harassment Prevention,Compliance,2021-11-15,86.5,Yes
586,1036,Negotiation Skills,Soft Skills,2022-04-22,55.6,No
587,1036,Manager Effectiveness,Leadership,2024-08-21,80.1,Yes
588,1036,Python for Data Analysis,Technical,2022-07-19,79.5,Yes
589,1036,Change Management,Management,2019-11-28,79.2,Yes
590,1036,Strategic Thinking,Leadership,2019-08-19,90.6,Yes
591,1036,Cloud Computing Essentials,Technical,2021-01-13,85.9,Yes
592,1036,Negotiation Skills,Soft Skills,2023-04-23,70.2,Yes
593,1036,Cloud Computing Essentials,Technical,2020-09-18,77.9,Yes
594,1036,Workplace Harassment Prevention,Compliance,2020-06-26,70.0,Yes
595,1036,Workplace Harassment Prevention,Compliance,2021-05-28,88.8,Yes
596,1036,Business Writing,Soft Skills,2022-09-13,71.5,Yes
597,1036,Supply Chain Management,Operations,2020-03-01,83.6,Yes
598,1037,Workplace Harassment Prevention,Compliance,2022-04-14,91.3,Yes
599,1037,Project Management Professional,Management,2017-12-19,71.1,Yes
600,1037,Effective Communication,Soft Skills,2021-11-03,88.7,Yes
601,1037,Advanced Excel,Technical,2021-10-16,83.1,Yes
602,1037,Cybersecurity Awareness,Security,2021-01-23,87.1,Yes
603,1037,Machine Learning Basics,Technical,2018-12-27,80.1,Yes
604,1037,Effective Communication,Soft Skills,2020-10-15,85.6,Yes
605,1037,Python for Data Analysis,Technical,2017-09-15,80.0,Yes
606,1037,Leadership Fundamentals,Leadership,2020-05-12,74.5,Yes
607,1037,SQL for Analysts,Technical,2020-05-13,67.4,No
608,1037,Workplace Harassment Prevention,Compliance,2019-04-06,83.8,Yes
609,1037,Manager Effectiveness,Leadership,2022-09-18,63.0,No
610,1037,Cybersecurity Awareness,Security,2017-12-19,77.7,Yes
611,1037,Supply Chain Management,Operations,2021-03-01,63.9,No
612,1037,Python for Data Analysis,Technical,2019-12-03,71.3,Yes
613,1037,Cybersecurity Awareness,Security,2020-05-12,62.3,No
614,1038,Financial Modeling,Finance,2024-12-03,92.4,Yes
615,1038,Manager Effectiveness,Leadership,2024-10-07,82.4,Yes
616,1039,Presentation Skills,Soft Skills,2021-10-28,75.6,Yes
617,1039,Negotiation Skills,Soft Skills,2024-06-17,81.3,Yes
618,1039,Machine Learning Basics,Technical,2022-05-02,73.5,Yes
619,1039,SQL for Analysts,Technical,2018-11-07,72.5,Yes
620,1039,Manager Effectiveness,Leadership,2020-12-05,90.9,Yes
621,1039,Supply Chain Management,Operations,2018-08-09,80.1,Yes
622,1039,Power BI Fundamentals,Technical,2021-01-08,52.8,No
623,1039,Python for Data Analysis,Technical,2019-03-29,79.9,Yes
624,1039,Power BI Fundamentals,Technical,2018-01-21,61.0,No
625,1039,Leadership Fundamentals,Leadership,2022-09-27,76.9,Yes
626,1039,Project Management Professional,Management,2019-04-29,76.9,Yes
627,1039,Presentation Skills,Soft Skills,2022-01-27,84.0,Yes
628,1039,Change Management,Management,2022-09-17,73.7,Yes
629,1039,Effective Communication,Soft Skills,2024-01-18,62.5,No
630,1039,Customer Service Excellence,Customer Success,2024-02-19,89.9,Yes
631,1039,Business Writing,Soft Skills,2023-10-12,83.0,Yes
632,1039,Strategic Thinking,Leadership,2018-08-13,94.5,Yes
633,1039,Agile & Scrum Fundamentals,Technical,2019-12-24,74.2,Yes
634,1039,Manager Effectiveness,Leadership,2022-03-09,98.2,Yes
635,1039,Cloud Computing Essentials,Technical,2018-08-01,84.7,Yes
636,1039,Risk & Compliance Fundamentals,Compliance,2019-08-21,68.7,No
637,1039,Presentation Skills,Soft Skills,2024-09-12,84.6,Yes
638,1040,Agile & Scrum Fundamentals,Technical,2023-08-08,53.7,No
639,1040,Risk & Compliance Fundamentals,Compliance,2022-03-21,81.6,Yes
640,1040,Unconscious Bias Training,DEI,2021-08-06,78.2,Yes
641,1040,SQL for Analysts,Technical,2022-10-20,79.7,Yes
642,1040,Advanced Excel,Technical,2024-09-29,87.7,Yes
643,1040,Power BI Fundamentals,Technical,2024-09-04,68.9,No
644,1040,Effective Communication,Soft Skills,2022-10-07,53.8,No
645,1040,Effective Communication,Soft Skills,2022-05-27,93.1,Yes
646,1040,SQL for Analysts,Technical,2023-01-27,69.6,No
647,1040,Python for Data Analysis,Technical,2023-09-01,79.5,Yes
648,1040,Change Management,Management,2021-08-05,84.4,Yes
649,1040,Risk & Compliance Fundamentals,Compliance,2023-05-07,65.1,No
650,1041,Cybersecurity Awareness,Security,2019-05-13,66.2,No
651,1041,SQL for Analysts,Technical,2020-05-18,58.9,No
652,1041,Strategic Thinking,Leadership,2022-08-26,64.5,No
653,1041,Agile & Scrum Fundamentals,Technical,2019-10-21,78.3,Yes
654,1041,Presentation Skills,Soft Skills,2023-03-03,90.0,Yes
655,1041,Unconscious Bias Training,DEI,2021-01-06,82.5,Yes
656,1041,Workplace Harassment Prevention,Compliance,2022-06-17,62.7,No
657,1041,Agile & Scrum Fundamentals,Technical,2020-11-08,80.0,Yes
658,1041,Customer Service Excellence,Customer Success,2022-02-03,94.4,Yes
659,1041,SQL for Analysts,Technical,2023-04-05,69.7,No
660,1041,Negotiation Skills,Soft Skills,2017-11-07,67.7,No
661,1041,Presentation Skills,Soft Skills,2016-06-05,69.5,No
662,1041,Machine Learning Basics,Technical,2016-05-15,78.0,Yes
663,1041,Manager Effectiveness,Leadership,2020-09-23,92.6,Yes
664,1041,Project Management Professional,Management,2022-11-28,95.4,Yes
665,1041,Customer Service Excellence,Customer Success,2019-06-12,92.4,Yes
666,1041,Machine Learning Basics,Technical,2020-04-11,86.9,Yes
667,1041,Business Writing,Soft Skills,2021-03-30,84.0,Yes
668,1041,Presentation Skills,Soft Skills,2016-07-19,56.2,No
669,1041,Python for Data Analysis,Technical,2019-07-17,70.2,Yes
670,1041,Advanced Excel,Technical,2021-01-25,81.5,Yes
671,1041,Supply Chain Management,Operations,2018-08-18,80.3,Yes
672,1042,SQL for Analysts,Technical,2023-07-20,86.6,Yes
673,1042,Strategic Thinking,Leadership,2022-11-05,100.0,Yes
674,1042,Manager Effectiveness,Leadership,2024-03-30,67.8,No
675,1042,Cybersecurity Awareness,Security,2022-12-13,71.9,Yes
676,1042,Python for Data Analysis,Technical,2024-09-07,66.7,No
677,1042,Unconscious Bias Training,DEI,2022-11-22,76.8,Yes
678,1043,Change Management,Management,2024-08-28,70.8,Yes
679,1044,Python for Data Analysis,Technical,2024-09-12,93.0,Yes
680,1044,Effective Communication,Soft Skills,2023-12-31,79.6,Yes
681,1044,Cloud Computing Essentials,Technical,2024-11-07,78.4,Yes
682,1045,Cybersecurity Awareness,Security,2024-06-16,67.3,No
683,1045,Effective Communication,Soft Skills,2024-06-16,90.3,Yes
684,1045,Presentation Skills,Soft Skills,2023-12-28,70.0,Yes
685,1045,Advanced Excel,Technical,2024-02-28,74.0,Yes
686,1045,Data Privacy & GDPR,Compliance,2024-12-10,72.9,Yes
687,1046,Workplace Harassment Prevention,Compliance,2024-06-28,40.0,No
688,1046,Agile & Scrum Fundamentals,Technical,2022-02-02,80.1,Yes
689,1046,Effective Communication,Soft Skills,2024-10-30,100.0,Yes
690,1046,Workplace Harassment Prevention,Compliance,2022-05-29,82.7,Yes
691,1046,Strategic Thinking,Leadership,2022-08-11,77.4,Yes
692,1046,Business Writing,Soft Skills,2024-08-10,46.5,No
693,1046,Workplace Harassment Prevention,Compliance,2023-10-23,88.1,Yes
694,1046,Presentation Skills,Soft Skills,2022-02-26,75.2,Yes
695,1046,Agile & Scrum Fundamentals,Technical,2024-06-29,57.4,No
696,1046,Cybersecurity Awareness,Security,2022-04-26,79.4,Yes
697,1046,Negotiation Skills,Soft Skills,2023-12-09,73.9,Yes
698,1047,Cloud Computing Essentials,Technical,2019-08-27,67.7,No
699,1047,Negotiation Skills,Soft Skills,2020-07-14,70.0,Yes
700,1047,Project Management Professional,Management,2017-10-15,72.6,Yes
701,1047,Customer Service Excellence,Customer Success,2021-11-17,70.1,Yes
702,1047,Cloud Computing Essentials,Technical,2018-04-13,89.0,Yes
703,1047,Cybersecurity Awareness,Security,2022-01-10,80.2,Yes
704,1047,Machine Learning Basics,Technical,2017-07-12,78.0,Yes
705,1047,Unconscious Bias Training,DEI,2022-12-25,68.1,No
706,1047,Effective Communication,Soft Skills,2018-06-30,71.5,Yes
707,1047,Diversity & Inclusion,DEI,2019-01-25,71.6,Yes
708,1047,Financial Modeling,Finance,2023-01-01,75.9,Yes
709,1047,Diversity & Inclusion,DEI,2019-02-01,74.5,Yes
710,1047,Strategic Thinking,Leadership,2017-09-22,75.5,Yes
711,1047,Presentation Skills,Soft Skills,2020-10-04,67.0,No
712,1047,Risk & Compliance Fundamentals,Compliance,2019-09-25,94.6,Yes
713,1047,Change Management,Management,2021-06-21,91.9,Yes
714,1047,Presentation Skills,Soft Skills,2023-07-18,84.6,Yes
715,1047,Python for Data Analysis,Technical,2023-07-06,71.1,Yes
716,1047,Advanced Excel,Technical,2017-08-14,73.5,Yes
717,1048,Agile & Scrum Fundamentals,Technical,2021-06-18,84.0,Yes
718,1048,Effective Communication,Soft Skills,2023-02-23,82.1,Yes
719,1048,Agile & Scrum Fundamentals,Technical,2024-10-22,85.2,Yes
720,1048,Presentation Skills,Soft Skills,2024-05-30,93.5,Yes
721,1048,Negotiation Skills,Soft Skills,2023-01-14,93.0,Yes
722,1048,Change Management,Management,2021-06-30,58.9,No
723,1048,Data Privacy & GDPR,Compliance,2022-12-14,82.5,Yes
724,1048,SQL for Analysts,Technical,2022-06-27,89.1,Yes
725,1048,Business Writing,Soft Skills,2021-06-14,86.7,Yes
726,1048,Strategic Thinking,Leadership,2023-11-30,75.0,Yes
